"Station","Period","Date","Swath","SpeciesCode","Density"
6,42,"05/02/01","22R",0553,0.00
6,42,"05/02/01","32L",0553,0.00
6,42,"05/02/01","39L",0553,0.00
6,42,"05/02/01","10R",0556,0.00
6,42,"05/02/01","22L",0556,0.00
6,42,"05/02/01","22R",0556,0.00
6,42,"05/02/01","32L",0556,0.00
6,42,"05/02/01","39L",0556,0.00
6,42,"05/02/01","10R",0557,0.00
6,42,"05/02/01","22L",0557,0.00
6,42,"05/02/01","22R",0557,0.00
6,42,"05/02/01","32L",0557,0.00
6,42,"05/02/01","39L",0557,0.00
6,42,"05/02/01","10R",0558,0.00
6,42,"05/02/01","22L",0558,0.00
6,42,"05/02/01","22R",0558,0.00
6,42,"05/02/01","32L",0558,0.00
6,42,"05/02/01","39L",0558,0.00
6,42,"05/02/01","10R",0574,0.00
6,42,"05/02/01","22L",0574,0.00
6,42,"05/02/01","22R",0574,0.00
6,42,"05/02/01","32L",0574,0.00
6,42,"05/02/01","39L",0574,0.00
6,42,"05/02/01","10R",0575,0.00
6,42,"05/02/01","22L",0575,0.00
6,42,"05/02/01","22R",0575,0.00
6,42,"05/02/01","32L",0575,0.00
6,42,"05/02/01","39L",0575,0.00
6,42,"05/02/01","10R",0589,0.00
6,42,"05/02/01","22L",0589,0.00
6,42,"05/02/01","22R",0589,0.00
6,42,"05/02/01","32L",0589,0.00
6,42,"05/02/01","39L",0589,0.00
6,43,"10/16/01","10R",0024,0.00
6,43,"10/16/01","22L",0024,0.05
6,43,"10/16/01","22R",0024,0.00
6,43,"10/16/01","32L",0024,0.00
6,43,"10/16/01","39L",0024,0.00
6,43,"10/16/01","10R",0029,0.65
6,43,"10/16/01","22L",0029,5.40
6,43,"10/16/01","22R",0029,0.20
6,43,"10/16/01","32L",0029,2.20
6,43,"10/16/01","39L",0029,0.50
6,43,"10/16/01","10R",0030,22.90
6,43,"10/16/01","22L",0030,5.70
6,43,"10/16/01","22R",0030,31.25
6,43,"10/16/01","32L",0030,38.40
6,43,"10/16/01","39L",0030,27.45
6,43,"10/16/01","10R",0066,0.05
6,43,"10/16/01","22L",0066,0.00
6,43,"10/16/01","22R",0066,0.00
6,43,"10/16/01","32L",0066,0.05
6,43,"10/16/01","39L",0066,0.05
6,43,"10/16/01","10R",0067,0.00
6,43,"10/16/01","22L",0067,0.00
6,43,"10/16/01","22R",0067,0.00
6,43,"10/16/01","32L",0067,0.00
6,43,"10/16/01","39L",0067,0.00
6,43,"10/16/01","10R",0075,0.00
6,43,"10/16/01","22L",0075,0.00
6,43,"10/16/01","22R",0075,0.00
6,43,"10/16/01","32L",0075,0.00
6,43,"10/16/01","39L",0075,0.00
6,43,"10/16/01","10R",0081,0.00
6,43,"10/16/01","22L",0081,0.00
6,43,"10/16/01","22R",0081,0.00
6,43,"10/16/01","32L",0081,0.00
6,43,"10/16/01","39L",0081,0.00
6,43,"10/16/01","10R",0082,0.00
6,43,"10/16/01","22L",0082,0.00
6,43,"10/16/01","22R",0082,0.00
6,43,"10/16/01","32L",0082,0.00
6,43,"10/16/01","39L",0082,0.00
6,43,"10/16/01","10R",0085,0.00
6,43,"10/16/01","22L",0085,0.10
6,43,"10/16/01","22R",0085,0.00
6,43,"10/16/01","32L",0085,0.00
6,43,"10/16/01","39L",0085,0.00
6,43,"10/16/01","10R",0089,0.00
6,43,"10/16/01","22L",0089,0.00
6,43,"10/16/01","22R",0089,0.00
6,43,"10/16/01","32L",0089,0.00
6,43,"10/16/01","39L",0089,0.00
6,43,"10/16/01","10R",0092,0.00
6,43,"10/16/01","22L",0092,0.50
6,43,"10/16/01","22R",0092,0.00
6,43,"10/16/01","32L",0092,0.00
6,43,"10/16/01","39L",0092,0.00
6,43,"10/16/01","10R",0152,0.00
6,43,"10/16/01","22L",0152,0.10
6,43,"10/16/01","22R",0152,0.00
6,43,"10/16/01","32L",0152,0.00
6,43,"10/16/01","39L",0152,0.00
6,43,"10/16/01","10R",0553,0.00
6,43,"10/16/01","22L",0553,0.00
6,43,"10/16/01","22R",0553,0.00
6,43,"10/16/01","32L",0553,0.00
6,43,"10/16/01","39L",0553,0.00
6,43,"10/16/01","10R",0556,0.00
6,43,"10/16/01","22L",0556,0.00
6,43,"10/16/01","22R",0556,0.00
6,43,"10/16/01","32L",0556,0.00
6,43,"10/16/01","39L",0556,0.00
6,43,"10/16/01","10R",0557,0.00
6,43,"10/16/01","22L",0557,0.00
6,43,"10/16/01","22R",0557,0.00
6,43,"10/16/01","32L",0557,0.00
6,43,"10/16/01","39L",0557,0.00
6,43,"10/16/01","10R",0558,0.00
6,43,"10/16/01","22L",0558,0.00
6,43,"10/16/01","22R",0558,0.00
6,43,"10/16/01","32L",0558,0.00
6,43,"10/16/01","39L",0558,0.00
6,43,"10/16/01","10R",0574,0.00
6,43,"10/16/01","22L",0574,0.00
6,43,"10/16/01","22R",0574,0.00
6,43,"10/16/01","32L",0574,0.00
6,43,"10/16/01","39L",0574,0.00
6,43,"10/16/01","10R",0575,0.00
6,43,"10/16/01","22L",0575,0.00
6,43,"10/16/01","22R",0575,0.00
6,43,"10/16/01","32L",0575,0.00
6,43,"10/16/01","39L",0575,0.00
6,43,"10/16/01","10R",0589,0.00
6,43,"10/16/01","22L",0589,0.00
6,43,"10/16/01","22R",0589,0.00
6,43,"10/16/01","32L",0589,0.00
6,43,"10/16/01","39L",0589,0.00
6,44,"05/01/02","10R",0024,0.00
6,44,"05/01/02","22L",0024,0.05
6,44,"05/01/02","22R",0024,0.00
6,44,"05/01/02","32L",0024,0.00
6,44,"05/01/02","39L",0024,0.00
6,44,"05/01/02","10R",0029,0.40
6,44,"05/01/02","22L",0029,3.45
6,44,"05/01/02","22R",0029,0.05
6,44,"05/01/02","32L",0029,0.00
6,44,"05/01/02","39L",0029,1.20
6,44,"05/01/02","10R",0030,38.00
6,44,"05/01/02","22L",0030,0.85
6,44,"05/01/02","22R",0030,24.00
6,44,"05/01/02","32L",0030,19.35
6,44,"05/01/02","39L",0030,16.20
6,44,"05/01/02","10R",0066,0.05
6,44,"05/01/02","22L",0066,0.00
6,44,"05/01/02","22R",0066,0.00
6,44,"05/01/02","32L",0066,0.00
6,44,"05/01/02","39L",0066,0.00
6,44,"05/01/02","10R",0067,0.00
6,44,"05/01/02","22L",0067,0.00
6,44,"05/01/02","22R",0067,0.00
6,44,"05/01/02","32L",0067,0.00
6,44,"05/01/02","39L",0067,0.00
6,44,"05/01/02","10R",0075,0.00
6,44,"05/01/02","22L",0075,0.00
6,44,"05/01/02","22R",0075,0.05
6,44,"05/01/02","32L",0075,0.00
6,44,"05/01/02","39L",0075,0.00
6,44,"05/01/02","10R",0081,0.00
6,44,"05/01/02","22L",0081,0.00
6,44,"05/01/02","22R",0081,0.00
6,44,"05/01/02","32L",0081,0.00
6,44,"05/01/02","39L",0081,0.00
6,44,"05/01/02","10R",0082,0.00
6,44,"05/01/02","22L",0082,0.00
6,44,"05/01/02","22R",0082,0.00
6,44,"05/01/02","32L",0082,0.00
6,44,"05/01/02","39L",0082,0.00
6,44,"05/01/02","10R",0085,0.00
6,44,"05/01/02","22L",0085,0.00
6,44,"05/01/02","22R",0085,0.00
6,44,"05/01/02","32L",0085,0.00
6,44,"05/01/02","39L",0085,0.00
6,44,"05/01/02","10R",0089,0.00
6,44,"05/01/02","22L",0089,0.00
6,44,"05/01/02","22R",0089,0.05
6,44,"05/01/02","32L",0089,0.20
6,44,"05/01/02","39L",0089,0.10
6,44,"05/01/02","10R",0092,0.00
6,44,"05/01/02","22L",0092,0.30
6,44,"05/01/02","22R",0092,0.00
6,44,"05/01/02","32L",0092,0.00
6,44,"05/01/02","39L",0092,0.05
6,44,"05/01/02","10R",0152,0.00
6,44,"05/01/02","22L",0152,0.10
6,44,"05/01/02","22R",0152,0.00
6,44,"05/01/02","32L",0152,0.00
6,44,"05/01/02","39L",0152,0.00
6,44,"05/01/02","10R",0553,0.00
6,44,"05/01/02","22L",0553,0.00
6,44,"05/01/02","22R",0553,0.00
6,44,"05/01/02","32L",0553,0.00
6,44,"05/01/02","39L",0553,0.00
6,44,"05/01/02","10R",0556,0.00
6,44,"05/01/02","22L",0556,0.00
6,44,"05/01/02","22R",0556,0.00
6,44,"05/01/02","32L",0556,0.00
6,44,"05/01/02","39L",0556,0.00
6,44,"05/01/02","10R",0557,0.00
6,44,"05/01/02","22L",0557,0.00
6,44,"05/01/02","22R",0557,0.00
6,44,"05/01/02","32L",0557,0.00
6,44,"05/01/02","39L",0557,0.10
6,44,"05/01/02","10R",0558,0.00
6,44,"05/01/02","22L",0558,0.00
6,44,"05/01/02","22R",0558,0.00
6,44,"05/01/02","32L",0558,0.00
6,44,"05/01/02","39L",0558,0.00
6,44,"05/01/02","10R",0574,0.00
6,44,"05/01/02","22L",0574,0.00
6,44,"05/01/02","22R",0574,0.00
6,44,"05/01/02","32L",0574,0.00
6,44,"05/01/02","39L",0574,0.00
6,44,"05/01/02","10R",0575,0.00
6,44,"05/01/02","22L",0575,0.00
6,44,"05/01/02","22R",0575,0.00
6,44,"05/01/02","32L",0575,0.00
6,44,"05/01/02","39L",0575,0.00
6,44,"05/01/02","10R",0589,0.00
6,44,"05/01/02","22L",0589,0.00
6,44,"05/01/02","22R",0589,0.00
6,44,"05/01/02","32L",0589,0.00
6,44,"05/01/02","39L",0589,0.05
6,45,"10/09/02","10R",0024,0.00
6,45,"10/09/02","22L",0024,0.10
6,45,"10/09/02","22R",0024,0.00
6,45,"10/09/02","32L",0024,0.10
6,45,"10/09/02","39L",0024,0.00
6,45,"10/09/02","10R",0029,0.30
6,45,"10/09/02","22L",0029,5.40
6,45,"10/09/02","22R",0029,0.15
6,45,"10/09/02","32L",0029,2.30
6,45,"10/09/02","39L",0029,0.20
6,45,"10/09/02","10R",0030,62.90
6,45,"10/09/02","22L",0030,12.55
6,45,"10/09/02","22R",0030,26.50
6,45,"10/09/02","32L",0030,40.85
6,45,"10/09/02","39L",0030,22.70
6,45,"10/09/02","10R",0066,0.00
6,45,"10/09/02","22L",0066,0.00
6,45,"10/09/02","22R",0066,0.00
6,45,"10/09/02","32L",0066,0.00
6,45,"10/09/02","39L",0066,0.00
6,45,"10/09/02","10R",0067,0.00
6,45,"10/09/02","22L",0067,0.00
6,45,"10/09/02","22R",0067,0.00
6,45,"10/09/02","32L",0067,0.00
6,45,"10/09/02","39L",0067,0.00
6,45,"10/09/02","10R",0075,0.00
6,45,"10/09/02","22L",0075,0.00
6,45,"10/09/02","22R",0075,0.00
6,45,"10/09/02","32L",0075,0.00
6,45,"10/09/02","39L",0075,0.00
6,45,"10/09/02","10R",0081,0.00
6,45,"10/09/02","22L",0081,0.00
6,45,"10/09/02","22R",0081,0.00
6,45,"10/09/02","32L",0081,0.00
6,45,"10/09/02","39L",0081,0.00
6,45,"10/09/02","10R",0082,0.00
6,45,"10/09/02","22L",0082,0.00
6,45,"10/09/02","22R",0082,0.00
6,45,"10/09/02","32L",0082,0.00
6,45,"10/09/02","39L",0082,0.00
6,45,"10/09/02","10R",0085,0.00
6,45,"10/09/02","22L",0085,0.00
6,45,"10/09/02","22R",0085,0.00
6,45,"10/09/02","32L",0085,0.05
6,45,"10/09/02","39L",0085,0.00
6,45,"10/09/02","10R",0089,0.00
6,45,"10/09/02","22L",0089,0.10
6,45,"10/09/02","22R",0089,0.00
6,45,"10/09/02","32L",0089,0.00
6,45,"10/09/02","39L",0089,0.00
6,45,"10/09/02","10R",0092,0.00
6,45,"10/09/02","22L",0092,0.35
6,45,"10/09/02","22R",0092,0.00
6,45,"10/09/02","32L",0092,0.10
6,45,"10/09/02","39L",0092,0.00
6,45,"10/09/02","10R",0152,0.00
6,45,"10/09/02","22L",0152,0.00
6,45,"10/09/02","22R",0152,0.00
6,45,"10/09/02","32L",0152,0.00
6,45,"10/09/02","39L",0152,0.00
6,45,"10/09/02","10R",0553,0.00
6,45,"10/09/02","22L",0553,0.05
6,45,"10/09/02","22R",0553,0.15
6,45,"10/09/02","32L",0553,0.00
6,45,"10/09/02","39L",0553,6.40
6,45,"10/09/02","10R",0556,0.05
6,45,"10/09/02","22L",0556,0.05
6,45,"10/09/02","22R",0556,0.35
6,45,"10/09/02","32L",0556,0.00
6,45,"10/09/02","39L",0556,0.00
6,45,"10/09/02","10R",0557,0.30
6,45,"10/09/02","22L",0557,0.90
6,45,"10/09/02","22R",0557,0.80
6,45,"10/09/02","32L",0557,0.35
6,45,"10/09/02","39L",0557,1.30
6,45,"10/09/02","10R",0558,0.00
6,45,"10/09/02","22L",0558,0.00
6,45,"10/09/02","22R",0558,0.00
6,45,"10/09/02","32L",0558,0.00
6,45,"10/09/02","39L",0558,1.50
6,45,"10/09/02","10R",0574,0.00
6,45,"10/09/02","22L",0574,0.00
6,45,"10/09/02","22R",0574,0.00
6,45,"10/09/02","32L",0574,0.00
6,45,"10/09/02","39L",0574,0.40
6,45,"10/09/02","10R",0575,0.00
6,45,"10/09/02","22L",0575,0.00
6,45,"10/09/02","22R",0575,0.00
6,45,"10/09/02","32L",0575,0.00
6,45,"10/09/02","39L",0575,0.00
6,45,"10/09/02","10R",0589,0.00
6,45,"10/09/02","22L",0589,1.70
6,45,"10/09/02","22R",0589,0.85
6,45,"10/09/02","32L",0589,0.20
6,45,"10/09/02","39L",0589,0.55
6,46,"05/04/03","10R",0024,0.00
6,46,"05/04/03","22L",0024,0.35
6,46,"05/04/03","22R",0024,0.05
6,46,"05/04/03","32L",0024,0.00
6,46,"05/04/03","39L",0024,0.00
6,46,"05/04/03","10R",0029,0.20
6,46,"05/04/03","22L",0029,1.70
6,46,"05/04/03","22R",0029,0.00
6,46,"05/04/03","32L",0029,1.45
6,46,"05/04/03","39L",0029,0.00
6,46,"05/04/03","10R",0030,1.35
6,46,"05/04/03","22L",0030,0.00
6,46,"05/04/03","22R",0030,0.90
6,46,"05/04/03","32L",0030,1.10
6,46,"05/04/03","39L",0030,0.15
6,46,"05/04/03","10R",0066,0.00
6,46,"05/04/03","22L",0066,0.00
6,46,"05/04/03","22R",0066,0.05
6,46,"05/04/03","32L",0066,0.00
6,46,"05/04/03","39L",0066,0.00
6,46,"05/04/03","10R",0067,0.00
6,46,"05/04/03","22L",0067,0.00
6,46,"05/04/03","22R",0067,0.00
6,46,"05/04/03","32L",0067,0.00
6,46,"05/04/03","39L",0067,0.00
6,46,"05/04/03","10R",0075,0.00
6,46,"05/04/03","22L",0075,0.00
6,46,"05/04/03","22R",0075,0.00
6,46,"05/04/03","32L",0075,0.00
6,46,"05/04/03","39L",0075,0.00
6,46,"05/04/03","10R",0081,0.00
6,46,"05/04/03","22L",0081,0.00
6,46,"05/04/03","22R",0081,0.00
6,46,"05/04/03","32L",0081,0.00
6,46,"05/04/03","39L",0081,0.00
6,46,"05/04/03","10R",0082,0.00
6,46,"05/04/03","22L",0082,0.00
6,46,"05/04/03","22R",0082,0.00
6,46,"05/04/03","32L",0082,0.00
6,46,"05/04/03","39L",0082,0.00
6,46,"05/04/03","10R",0085,0.00
6,46,"05/04/03","22L",0085,0.00
6,46,"05/04/03","22R",0085,0.00
6,46,"05/04/03","32L",0085,0.00
6,46,"05/04/03","39L",0085,0.00
6,46,"05/04/03","10R",0089,0.00
6,46,"05/04/03","22L",0089,0.00
6,46,"05/04/03","22R",0089,0.00
6,46,"05/04/03","32L",0089,0.00
6,46,"05/04/03","39L",0089,0.00
6,46,"05/04/03","10R",0092,0.10
6,46,"05/04/03","22L",0092,0.00
6,46,"05/04/03","22R",0092,0.05
6,46,"05/04/03","32L",0092,0.15
6,46,"05/04/03","39L",0092,0.05
6,46,"05/04/03","10R",0152,0.00
6,46,"05/04/03","22L",0152,0.00
6,46,"05/04/03","22R",0152,0.05
6,46,"05/04/03","32L",0152,0.00
6,46,"05/04/03","39L",0152,0.00
6,46,"05/04/03","10R",0553,2.60
6,46,"05/04/03","22L",0553,2.30
6,46,"05/04/03","22R",0553,1.80
6,46,"05/04/03","32L",0553,5.05
6,46,"05/04/03","39L",0553,7.45
6,46,"05/04/03","10R",0556,0.00
6,46,"05/04/03","22L",0556,0.00
6,46,"05/04/03","22R",0556,0.00
6,46,"05/04/03","32L",0556,0.00
6,46,"05/04/03","39L",0556,0.00
6,46,"05/04/03","10R",0557,0.20
6,46,"05/04/03","22L",0557,0.55
6,46,"05/04/03","22R",0557,0.30
6,46,"05/04/03","32L",0557,0.50
6,46,"05/04/03","39L",0557,0.10
6,46,"05/04/03","10R",0558,0.00
6,46,"05/04/03","22L",0558,0.00
6,46,"05/04/03","22R",0558,0.00
6,46,"05/04/03","32L",0558,0.00
6,46,"05/04/03","39L",0558,0.00
6,46,"05/04/03","10R",0574,0.00
6,46,"05/04/03","22L",0574,0.05
6,46,"05/04/03","22R",0574,0.30
6,46,"05/04/03","32L",0574,0.10
6,46,"05/04/03","39L",0574,0.05
6,46,"05/04/03","10R",0575,0.00
6,46,"05/04/03","22L",0575,0.00
6,46,"05/04/03","22R",0575,0.00
6,46,"05/04/03","32L",0575,0.00
6,46,"05/04/03","39L",0575,0.00
6,46,"05/04/03","10R",0589,0.10
6,46,"05/04/03","22L",0589,0.70
6,46,"05/04/03","22R",0589,0.35
6,46,"05/04/03","32L",0589,0.55
6,46,"05/04/03","39L",0589,0.50
6,47,"10/18/03","10R",0024,0.10
6,47,"10/18/03","22L",0024,0.35
6,47,"10/18/03","22R",0024,0.00
6,47,"10/18/03","32L",0024,0.20
6,47,"10/18/03","39L",0024,0.00
6,47,"10/18/03","10R",0029,0.40
6,47,"10/18/03","22L",0029,4.90
6,47,"10/18/03","22R",0029,0.10
6,47,"10/18/03","32L",0029,4.60
6,47,"10/18/03","39L",0029,0.00
6,47,"10/18/03","10R",0030,21.75
6,47,"10/18/03","22L",0030,3.80
6,47,"10/18/03","22R",0030,31.00
6,47,"10/18/03","32L",0030,22.50
6,47,"10/18/03","39L",0030,12.55
6,47,"10/18/03","10R",0066,0.00
6,47,"10/18/03","22L",0066,0.00
6,47,"10/18/03","22R",0066,0.35
6,47,"10/18/03","32L",0066,0.05
6,47,"10/18/03","39L",0066,0.00
6,47,"10/18/03","10R",0067,0.00
6,47,"10/18/03","22L",0067,0.00
6,47,"10/18/03","22R",0067,0.00
6,47,"10/18/03","32L",0067,0.00
6,47,"10/18/03","39L",0067,0.00
6,47,"10/18/03","10R",0075,0.00
6,47,"10/18/03","22L",0075,0.00
6,47,"10/18/03","22R",0075,0.00
6,47,"10/18/03","32L",0075,0.00
6,47,"10/18/03","39L",0075,0.00
6,47,"10/18/03","10R",0081,0.00
6,47,"10/18/03","22L",0081,0.00
6,47,"10/18/03","22R",0081,0.00
6,47,"10/18/03","32L",0081,0.00
6,47,"10/18/03","39L",0081,0.00
6,47,"10/18/03","10R",0082,0.00
6,47,"10/18/03","22L",0082,0.00
6,47,"10/18/03","22R",0082,0.00
6,47,"10/18/03","32L",0082,0.00
6,47,"10/18/03","39L",0082,0.00
6,47,"10/18/03","10R",0085,0.00
6,47,"10/18/03","22L",0085,0.00
6,47,"10/18/03","22R",0085,0.00
6,47,"10/18/03","32L",0085,0.00
6,47,"10/18/03","39L",0085,0.00
6,47,"10/18/03","10R",0089,0.00
6,47,"10/18/03","22L",0089,0.00
6,47,"10/18/03","22R",0089,0.00
6,47,"10/18/03","32L",0089,0.00
6,47,"10/18/03","39L",0089,0.05
6,47,"10/18/03","10R",0092,0.10
6,47,"10/18/03","22L",0092,0.10
6,47,"10/18/03","22R",0092,0.00
6,47,"10/18/03","32L",0092,0.00
6,47,"10/18/03","39L",0092,0.00
6,47,"10/18/03","10R",0152,0.00
6,47,"10/18/03","22L",0152,0.00
6,47,"10/18/03","22R",0152,0.00
6,47,"10/18/03","32L",0152,0.00
6,47,"10/18/03","39L",0152,0.00
6,47,"10/18/03","10R",0553,7.70
6,47,"10/18/03","22L",0553,3.35
6,47,"10/18/03","22R",0553,10.40
6,47,"10/18/03","32L",0553,6.10
6,47,"10/18/03","39L",0553,9.30
6,47,"10/18/03","10R",0556,0.15
6,47,"10/18/03","22L",0556,0.00
6,47,"10/18/03","22R",0556,0.00
6,47,"10/18/03","32L",0556,0.10
6,47,"10/18/03","39L",0556,0.00
6,47,"10/18/03","10R",0557,0.20
6,47,"10/18/03","22L",0557,2.70
6,47,"10/18/03","22R",0557,0.90
6,47,"10/18/03","32L",0557,0.25
6,47,"10/18/03","39L",0557,0.05
6,47,"10/18/03","10R",0558,0.00
6,47,"10/18/03","22L",0558,0.00
6,47,"10/18/03","22R",0558,0.00
6,47,"10/18/03","32L",0558,0.00
6,47,"10/18/03","39L",0558,0.00
6,47,"10/18/03","10R",0574,0.05
6,47,"10/18/03","22L",0574,0.20
6,47,"10/18/03","22R",0574,0.15
6,47,"10/18/03","32L",0574,0.10
6,47,"10/18/03","39L",0574,0.20
6,47,"10/18/03","10R",0575,0.05
6,47,"10/18/03","22L",0575,0.00
6,47,"10/18/03","22R",0575,0.00
6,47,"10/18/03","32L",0575,0.00
6,47,"10/18/03","39L",0575,0.00
6,47,"10/18/03","10R",0589,0.20
6,47,"10/18/03","22L",0589,0.50
6,47,"10/18/03","22R",0589,0.65
6,47,"10/18/03","32L",0589,0.60
6,47,"10/18/03","39L",0589,0.55
6,49,"10/25/04","10R",0024,0.05
6,49,"10/25/04","22L",0024,0.50
6,49,"10/25/04","22R",0024,0.00
6,49,"10/25/04","32L",0024,0.00
6,49,"10/25/04","39L",0024,0.00
6,49,"10/25/04","10R",0029,0.85
6,49,"10/25/04","22L",0029,7.75
6,49,"10/25/04","22R",0029,0.45
6,49,"10/25/04","32L",0029,5.40
6,49,"10/25/04","39L",0029,0.85
6,49,"10/25/04","10R",0030,90.00
6,49,"10/25/04","22L",0030,9.25
6,49,"10/25/04","22R",0030,41.25
6,49,"10/25/04","32L",0030,51.25
6,49,"10/25/04","39L",0030,33.35
6,49,"10/25/04","10R",0066,0.00
6,49,"10/25/04","22L",0066,0.00
6,49,"10/25/04","22R",0066,0.10
6,49,"10/25/04","32L",0066,0.00
6,49,"10/25/04","39L",0066,0.25
6,49,"10/25/04","10R",0067,0.00
6,49,"10/25/04","22L",0067,0.00
6,49,"10/25/04","22R",0067,0.00
6,49,"10/25/04","32L",0067,0.00
6,49,"10/25/04","39L",0067,0.00
6,49,"10/25/04","10R",0075,0.00
6,49,"10/25/04","22L",0075,0.00
6,49,"10/25/04","22R",0075,0.00
6,49,"10/25/04","32L",0075,0.00
6,49,"10/25/04","39L",0075,0.00
6,49,"10/25/04","10R",0081,0.00
6,49,"10/25/04","22L",0081,0.00
6,49,"10/25/04","22R",0081,0.00
6,49,"10/25/04","32L",0081,0.00
6,49,"10/25/04","39L",0081,0.00
6,49,"10/25/04","10R",0082,0.00
6,49,"10/25/04","22L",0082,0.00
6,49,"10/25/04","22R",0082,0.00
6,49,"10/25/04","32L",0082,0.00
6,49,"10/25/04","39L",0082,0.00
6,49,"10/25/04","10R",0085,0.00
6,49,"10/25/04","22L",0085,0.05
6,49,"10/25/04","22R",0085,0.00
6,49,"10/25/04","32L",0085,0.00
6,49,"10/25/04","39L",0085,0.00
6,49,"10/25/04","10R",0089,0.00
6,49,"10/25/04","22L",0089,0.05
6,49,"10/25/04","22R",0089,0.00
6,49,"10/25/04","32L",0089,0.00
6,49,"10/25/04","39L",0089,0.00
6,49,"10/25/04","10R",0092,0.15
6,49,"10/25/04","22L",0092,0.20
6,49,"10/25/04","22R",0092,0.00
6,49,"10/25/04","32L",0092,0.10
6,49,"10/25/04","39L",0092,0.05
6,49,"10/25/04","10R",0152,0.00
6,49,"10/25/04","22L",0152,0.00
6,49,"10/25/04","22R",0152,0.05
6,49,"10/25/04","32L",0152,0.00
6,49,"10/25/04","39L",0152,0.00
6,49,"10/25/04","10R",0553,7.30
6,49,"10/25/04","22L",0553,3.65
6,49,"10/25/04","22R",0553,5.60
6,49,"10/25/04","32L",0553,5.95
6,49,"10/25/04","39L",0553,10.75
6,49,"10/25/04","10R",0556,0.00
6,49,"10/25/04","22L",0556,0.00
6,49,"10/25/04","22R",0556,0.05
6,49,"10/25/04","32L",0556,0.00
6,49,"10/25/04","39L",0556,0.00
6,49,"10/25/04","10R",0557,0.05
6,49,"10/25/04","22L",0557,0.05
6,49,"10/25/04","22R",0557,0.40
6,49,"10/25/04","32L",0557,0.50
6,49,"10/25/04","39L",0557,0.85
6,49,"10/25/04","10R",0558,0.25
6,49,"10/25/04","22L",0558,0.15
6,49,"10/25/04","22R",0558,0.10
6,49,"10/25/04","32L",0558,0.15
6,49,"10/25/04","39L",0558,0.00
6,49,"10/25/04","10R",0574,0.05
6,49,"10/25/04","22L",0574,0.10
6,49,"10/25/04","22R",0574,0.40
6,49,"10/25/04","32L",0574,0.05
6,49,"10/25/04","39L",0574,0.20
6,49,"10/25/04","10R",0575,0.20
6,49,"10/25/04","22L",0575,0.05
6,49,"10/25/04","22R",0575,0.05
6,49,"10/25/04","32L",0575,0.00
6,49,"10/25/04","39L",0575,0.00
6,49,"10/25/04","10R",0589,0.05
6,49,"10/25/04","22L",0589,0.75
6,49,"10/25/04","22R",0589,0.80
6,49,"10/25/04","32L",0589,0.55
6,49,"10/25/04","39L",0589,1.00
6,50,"05/11/05","10R",0024,0.10
6,50,"05/11/05","22L",0024,0.15
6,50,"05/11/05","22R",0024,0.05
6,50,"05/11/05","32L",0024,0.20
6,50,"05/11/05","39L",0024,0.00
6,50,"05/11/05","10R",0029,0.85
6,50,"05/11/05","22L",0029,8.40
6,50,"05/11/05","22R",0029,0.20
6,50,"05/11/05","32L",0029,5.70
6,50,"05/11/05","39L",0029,0.90
6,50,"05/11/05","10R",0030,75.35
6,50,"05/11/05","22L",0030,12.70
6,50,"05/11/05","22R",0030,40.45
6,50,"05/11/05","32L",0030,35.35
6,50,"05/11/05","39L",0030,7.20
6,50,"05/11/05","10R",0066,0.00
6,50,"05/11/05","22L",0066,0.00
6,50,"05/11/05","22R",0066,0.20
6,50,"05/11/05","32L",0066,0.15
6,50,"05/11/05","39L",0066,0.00
6,50,"05/11/05","10R",0067,0.00
6,50,"05/11/05","22L",0067,0.00
6,50,"05/11/05","22R",0067,0.00
6,50,"05/11/05","32L",0067,0.00
6,50,"05/11/05","39L",0067,0.00
6,50,"05/11/05","10R",0075,0.00
6,50,"05/11/05","22L",0075,0.00
6,50,"05/11/05","22R",0075,0.00
6,50,"05/11/05","32L",0075,0.00
6,50,"05/11/05","39L",0075,0.00
6,50,"05/11/05","10R",0081,0.00
6,50,"05/11/05","22L",0081,0.00
6,50,"05/11/05","22R",0081,0.00
6,50,"05/11/05","32L",0081,0.00
6,50,"05/11/05","39L",0081,0.00
6,50,"05/11/05","10R",0082,0.00
6,50,"05/11/05","22L",0082,0.00
6,50,"05/11/05","22R",0082,0.00
6,50,"05/11/05","32L",0082,0.00
6,50,"05/11/05","39L",0082,0.00
6,50,"05/11/05","10R",0085,0.00
6,50,"05/11/05","22L",0085,0.00
6,50,"05/11/05","22R",0085,0.00
6,50,"05/11/05","32L",0085,0.05
6,50,"05/11/05","39L",0085,0.00
6,50,"05/11/05","10R",0089,0.10
6,50,"05/11/05","22L",0089,0.20
6,50,"05/11/05","22R",0089,0.00
6,50,"05/11/05","32L",0089,0.05
6,50,"05/11/05","39L",0089,0.05
6,50,"05/11/05","10R",0092,0.05
6,50,"05/11/05","22L",0092,0.25
6,50,"05/11/05","22R",0092,0.15
6,50,"05/11/05","32L",0092,0.05
6,50,"05/11/05","39L",0092,0.00
6,50,"05/11/05","10R",0152,0.00
6,50,"05/11/05","22L",0152,0.00
6,50,"05/11/05","22R",0152,0.00
6,50,"05/11/05","32L",0152,0.00
6,50,"05/11/05","39L",0152,0.00
6,50,"05/11/05","10R",0553,6.35
6,50,"05/11/05","22L",0553,2.85
